timestamp,Q_obs_1h,Q_pred_Base_1h,Q_pred_Base_Fixed_1h,Q_pred_Manning_1h,Q_obs_6h,Q_pred_Base_6h,Q_pred_Base_Fixed_6h,Q_pred_Manning_6h,Q_obs_24h,Q_pred_Base_24h,Q_pred_Base_Fixed_24h,Q_pred_Manning_24h,P_mean
2025-09-10 23:00:00,41.190,35.054,32.205,37.463,38.770,34.458,32.365,37.491,32.065,35.455,32.036,39.413,0.000
2025-09-11 00:00:00,40.625,34.414,31.246,35.974,38.040,33.851,31.396,35.976,31.730,34.803,31.133,37.738,0.000
2025-09-11 01:00:00,40.250,34.123,31.107,35.196,38.040,33.567,31.248,35.188,31.730,34.502,30.992,36.906,0.000
2025-09-11 02:00:00,39.695,34.655,31.732,35.187,37.675,34.072,31.910,35.071,31.390,35.092,31.550,36.960,0.000
2025-09-11 03:00:00,39.140,34.579,32.158,35.269,36.950,34.037,32.340,35.091,31.050,35.051,31.967,37.099,0.000
2025-09-11 04:00:00,38.770,34.753,32.354,35.398,36.412,34.251,32.513,35.123,31.050,35.339,32.085,37.245,0.000
2025-09-11 05:00:00,38.040,34.052,32.254,35.037,36.235,33.578,32.417,34.820,31.050,34.581,32.051,36.828,0.000
2025-09-11 06:00:00,38.040,34.155,32.259,34.738,35.347,33.705,32.397,34.498,31.050,34.786,31.993,36.532,0.000
2025-09-11 07:00:00,37.675,33.591,31.993,34.348,34.820,33.156,32.139,34.119,31.050,34.185,31.792,36.101,0.000
2025-09-11 08:00:00,36.950,33.308,31.889,34.283,34.298,32.871,32.036,34.101,30.885,33.868,31.723,35.997,0.000
2025-09-11 09:00:00,36.412,33.250,31.872,34.111,34.125,32.797,32.016,33.954,30.390,33.783,31.707,35.782,0.002
2025-09-11 10:00:00,36.235,33.445,31.954,33.696,33.435,32.986,32.089,33.484,30.555,34.020,31.735,35.354,0.000
2025-09-11 11:00:00,35.347,33.150,31.549,33.468,33.435,32.685,31.687,33.249,29.895,33.692,31.384,35.092,0.000
2025-09-11 12:00:00,34.820,33.045,31.384,33.562,32.572,32.570,31.517,33.373,29.895,33.550,31.237,35.157,0.000
2025-09-11 13:00:00,34.298,33.171,31.362,33.581,33.090,32.673,31.496,33.405,29.730,33.650,31.217,35.151,0.000
2025-09-11 14:00:00,34.125,33.229,31.210,33.544,32.400,32.714,31.342,33.370,29.730,33.678,31.070,35.085,0.000
2025-09-11 15:00:00,33.435,33.367,31.154,33.543,32.400,32.829,31.285,33.370,29.895,33.791,31.019,35.064,0.000
2025-09-11 16:00:00,33.435,33.457,31.026,33.523,32.232,32.903,31.156,33.349,29.567,33.855,30.896,35.026,0.000
2025-09-11 17:00:00,32.572,33.564,30.949,33.529,32.065,32.994,31.078,33.357,29.405,33.941,30.822,35.021,0.000
2025-09-11 18:00:00,33.090,33.691,30.893,33.505,31.730,33.107,31.023,33.332,29.730,34.049,30.769,34.985,0.000
2025-09-11 19:00:00,32.400,33.825,30.750,33.452,31.730,33.225,30.881,33.291,29.730,34.171,30.624,34.935,0.000
2025-09-11 20:00:00,32.400,33.955,31.389,33.190,31.390,33.392,31.513,32.990,29.730,34.343,31.207,34.695,0.000
2025-09-11 21:00:00,32.232,33.668,31.082,32.722,31.050,33.106,31.205,32.519,29.243,34.050,30.958,34.229,0.000
2025-09-11 22:00:00,32.065,33.435,30.442,31.788,31.050,32.861,30.547,31.570,29.405,33.827,30.360,33.259,0.000
2025-09-11 23:00:00,31.730,33.805,30.685,31.525,31.050,33.205,30.827,31.243,29.080,34.225,30.529,32.985,0.000
2025-09-12 00:00:00,31.730,33.493,30.745,31.734,31.050,32.914,30.892,31.504,29.080,33.878,30.636,33.214,0.000
2025-09-12 01:00:00,31.390,34.239,31.279,32.099,31.050,33.656,31.451,31.766,28.755,34.696,31.084,33.641,0.000
2025-09-12 02:00:00,31.050,33.731,31.343,32.161,30.885,33.175,31.519,31.877,28.917,34.152,31.184,33.698,0.000
2025-09-12 03:00:00,31.050,33.699,31.338,32.403,30.390,33.136,31.511,32.167,29.080,34.105,31.196,33.925,0.000
2025-09-12 04:00:00,31.050,34.237,31.798,32.910,30.555,33.663,31.984,32.608,29.080,34.653,31.623,34.465,0.000
2025-09-12 05:00:00,31.050,34.623,32.434,33.680,29.895,34.046,32.633,33.330,29.080,35.042,32.236,35.285,0.000
2025-09-12 06:00:00,31.050,34.398,32.616,34.095,29.895,33.832,32.806,33.782,28.917,34.800,32.421,35.685,0.000
2025-09-12 07:00:00,30.885,34.343,32.522,34.032,29.730,33.782,32.700,33.706,28.917,34.769,32.307,35.594,0.000
2025-09-12 08:00:00,30.390,34.032,32.147,34.172,29.730,33.468,32.313,33.863,29.080,34.423,31.986,35.712,0.000
2025-09-12 09:00:00,30.555,34.019,32.046,34.310,29.895,33.446,32.201,34.020,29.080,34.394,31.887,35.828,0.000
2025-09-12 10:00:00,29.895,33.812,31.764,34.000,29.567,33.228,31.907,33.692,29.567,34.181,31.632,35.500,0.000
2025-09-12 11:00:00,29.895,33.844,31.592,33.947,29.405,33.251,31.731,33.648,29.730,34.188,31.453,35.398,0.022
2025-09-12 12:00:00,29.730,33.742,31.490,33.763,29.730,33.148,31.623,33.454,29.567,34.084,31.345,35.208,0.000
2025-09-12 13:00:00,29.730,33.800,31.326,33.817,29.730,33.195,31.462,33.522,29.405,34.121,31.194,35.243,0.004
2025-09-12 14:00:00,29.895,33.921,31.282,33.915,29.730,33.304,31.417,33.632,29.730,34.228,31.149,35.341,0.001
2025-09-12 15:00:00,29.567,34.011,31.238,33.945,29.243,33.387,31.375,33.669,29.405,34.307,31.107,35.368,0.000
2025-09-12 16:00:00,29.405,34.054,31.161,33.792,29.405,33.415,31.302,33.534,29.243,34.347,31.027,35.229,0.000
2025-09-12 17:00:00,29.730,34.073,31.087,33.739,29.080,33.438,31.225,33.483,29.080,34.356,30.964,35.166,0.000
2025-09-12 18:00:00,29.730,33.640,30.503,32.901,29.080,32.988,30.646,32.750,29.405,33.953,30.358,34.406,0.000
2025-09-12 19:00:00,29.730,32.915,29.646,31.861,28.755,32.286,29.797,31.755,29.405,33.268,29.539,33.386,0.000
2025-09-12 20:00:00,29.243,32.141,28.875,31.159,28.917,31.549,29.032,31.147,29.243,32.546,28.811,32.769,0.000
2025-09-12 21:00:00,29.405,31.686,28.334,30.816,29.080,31.135,28.506,30.861,29.080,32.141,28.333,32.492,0.000
2025-09-12 22:00:00,29.080,31.435,28.121,30.748,29.080,30.926,28.277,30.736,29.080,31.868,28.175,32.319,0.000
2025-09-12 23:00:00,29.080,31.491,28.421,31.104,29.080,30.980,28.573,31.089,29.080,31.926,28.445,32.678,0.000
2025-09-13 00:00:00,28.755,31.570,28.662,31.085,28.917,31.054,28.811,31.049,28.593,31.998,28.670,32.641,0.000
2025-09-13 01:00:00,28.917,31.641,28.882,30.843,28.917,31.120,29.026,30.788,28.593,32.058,28.860,32.377,0.000
2025-09-13 02:00:00,29.080,31.760,29.182,30.735,29.080,31.229,29.325,30.678,28.755,32.164,29.141,32.266,0.000
2025-09-13 03:00:00,29.080,31.896,29.482,30.671,29.080,31.355,29.626,30.611,28.755,32.287,29.423,32.201,0.000
2025-09-13 04:00:00,29.080,32.038,29.754,30.627,29.567,31.486,29.900,30.563,29.080,32.415,29.681,32.156,0.000
2025-09-13 05:00:00,28.917,32.178,29.990,30.594,29.730,31.616,30.137,30.526,28.430,32.541,29.906,32.124,0.001
2025-09-13 06:00:00,28.917,32.307,30.182,30.559,29.567,31.734,30.329,30.488,29.080,32.657,30.090,32.089,0.000
2025-09-13 07:00:00,29.080,32.419,30.341,30.521,29.405,31.837,30.488,30.445,29.080,32.757,30.245,32.050,0.000
2025-09-13 08:00:00,29.080,32.511,30.467,30.471,29.730,31.921,30.610,30.392,28.755,32.838,30.368,31.999,0.000
2025-09-13 09:00:00,29.567,32.578,30.569,30.410,29.405,31.982,30.708,30.327,28.430,32.897,30.471,31.935,0.000
2025-09-13 10:00:00,29.730,32.622,30.650,30.338,29.243,32.020,30.782,30.251,28.593,32.934,30.554,31.858,0.033
2025-09-13 11:00:00,29.567,32.640,30.708,30.260,29.080,32.035,30.832,30.168,28.430,32.947,30.617,31.774,0.072
2025-09-13 12:00:00,29.405,32.637,30.742,30.174,29.405,32.029,30.858,30.079,28.430,32.940,30.657,31.682,0.018
2025-09-13 13:00:00,29.730,32.611,30.743,30.087,29.405,32.003,30.852,29.988,28.430,32.913,30.665,31.588,0.074
2025-09-13 14:00:00,29.405,32.562,30.722,30.003,29.243,31.954,30.824,29.900,28.270,32.863,30.649,31.496,0.022
2025-09-13 15:00:00,29.243,32.491,30.686,29.927,29.080,31.886,30.783,29.821,27.950,32.794,30.620,31.413,0.039
2025-09-13 16:00:00,29.080,32.398,30.636,29.862,29.080,31.796,30.728,29.751,27.475,32.703,30.575,31.340,0.029
2025-09-13 17:00:00,29.405,32.290,30.591,29.805,29.080,31.692,30.679,29.691,27.317,32.599,30.536,31.277,0.022
2025-09-13 18:00:00,29.405,32.168,30.544,29.757,28.593,31.574,30.628,29.639,27.790,32.481,30.496,31.223,0.017
2025-09-13 19:00:00,29.243,32.035,30.497,29.718,28.593,31.447,30.577,29.594,27.317,32.354,30.457,31.177,0.057
2025-09-13 20:00:00,29.080,31.897,30.446,29.685,28.755,31.314,30.522,29.558,27.475,32.222,30.417,31.140,0.057
2025-09-13 21:00:00,29.080,31.761,30.390,29.656,28.755,31.183,30.461,29.524,27.160,32.091,30.373,31.106,0.022
2025-09-13 22:00:00,29.080,31.628,30.320,29.632,29.080,31.054,30.386,29.496,27.160,31.964,30.317,31.076,0.039
2025-09-13 23:00:00,28.593,31.501,30.232,29.605,28.430,30.932,30.291,29.465,27.160,31.843,30.244,31.044,0.027
2025-09-14 00:00:00,28.593,31.377,30.128,29.573,29.080,30.812,30.181,29.429,27.160,31.725,30.156,31.007,0.049
2025-09-14 01:00:00,28.755,31.246,30.048,29.431,29.080,30.687,30.089,29.285,27.317,31.595,30.074,30.855,0.069
2025-09-14 02:00:00,28.755,31.134,30.035,29.423,28.755,30.579,30.068,29.286,27.160,31.486,30.070,30.849,0.033
2025-09-14 03:00:00,29.080,31.037,30.016,29.456,28.430,30.485,30.042,29.323,27.160,31.392,30.058,30.880,0.054
2025-09-14 04:00:00,28.430,30.952,29.983,29.507,28.593,30.402,30.003,29.378,27.160,31.309,30.031,30.930,0.018
2025-09-14 05:00:00,29.080,30.876,29.939,29.569,28.430,30.328,29.954,29.442,27.003,31.234,29.993,30.990,0.010
2025-09-14 06:00:00,29.080,30.806,29.883,29.635,28.430,30.259,29.894,29.509,26.845,31.165,29.944,31.055,0.028
2025-09-14 07:00:00,28.755,30.741,29.821,29.700,28.430,30.196,29.829,29.574,26.688,31.102,29.887,31.118,0.041
2025-09-14 08:00:00,28.430,30.679,29.752,29.763,28.270,30.134,29.755,29.637,26.530,31.040,29.823,31.180,0.057
2025-09-14 09:00:00,28.593,30.611,29.657,29.774,27.950,30.067,29.661,29.645,26.375,30.975,29.730,31.190,0.029
2025-09-14 10:00:00,28.430,30.543,29.587,29.832,27.475,30.003,29.587,29.699,26.530,30.907,29.669,31.248,0.046
2025-09-14 11:00:00,28.430,30.496,29.507,29.875,27.317,29.955,29.504,29.740,26.375,30.859,29.592,31.290,0.000
2025-09-14 12:00:00,28.430,30.445,29.419,29.894,27.790,29.904,29.413,29.756,26.065,30.808,29.507,31.307,0.000
2025-09-14 13:00:00,28.270,30.396,29.325,29.894,27.317,29.855,29.317,29.753,26.065,30.759,29.417,31.305,0.000
2025-09-14 14:00:00,27.950,30.350,29.228,29.869,27.475,29.809,29.217,29.726,26.220,30.712,29.322,31.276,0.000
2025-09-14 15:00:00,27.475,30.306,29.130,29.819,27.160,29.765,29.117,29.675,26.530,30.668,29.227,31.221,0.000
2025-09-14 16:00:00,27.317,30.266,29.029,29.748,27.160,29.725,29.013,29.606,26.375,30.628,29.127,31.144,0.005
2025-09-14 17:00:00,27.790,30.211,28.923,29.675,27.160,29.670,28.905,29.537,26.530,30.573,29.024,31.066,0.000
2025-09-14 18:00:00,27.317,30.184,28.822,29.593,27.160,29.643,28.801,29.460,26.530,30.546,28.923,30.978,0.006
2025-09-14 19:00:00,27.475,30.150,28.725,29.528,27.317,29.609,28.703,29.401,26.530,30.513,28.827,30.909,0.000
2025-09-14 20:00:00,27.160,30.126,28.629,29.472,27.160,29.585,28.606,29.352,26.220,30.489,28.732,30.850,0.002
2025-09-14 21:00:00,27.160,30.107,28.539,29.436,27.160,29.565,28.515,29.322,26.220,30.469,28.642,30.812,0.000
2025-09-14 22:00:00,27.160,30.094,28.453,29.418,27.160,29.551,28.428,29.309,25.910,30.455,28.557,30.793,0.000
2025-09-14 23:00:00,27.160,30.089,28.375,29.416,27.003,29.545,28.348,29.310,25.910,30.450,28.479,30.789,0.000
2025-09-15 00:00:00,27.317,30.091,28.301,29.428,26.845,29.547,28.273,29.325,25.910,30.452,28.406,30.799,0.000
2025-09-15 01:00:00,27.160,30.086,28.255,29.341,26.688,29.543,28.222,29.246,25.910,30.441,28.346,30.711,0.030
2025-09-15 02:00:00,27.160,30.096,28.255,29.394,26.530,29.552,28.220,29.313,25.910,30.448,28.345,30.771,0.007
2025-09-15 03:00:00,27.160,30.130,28.247,29.482,26.375,29.584,28.211,29.410,25.910,30.478,28.335,30.864,0.012
2025-09-15 04:00:00,27.003,30.184,28.228,29.582,26.530,29.636,28.191,29.515,25.910,30.528,28.315,30.968,0.000
2025-09-15 05:00:00,26.845,30.021,28.162,29.589,26.375,29.478,28.124,29.524,25.910,30.369,28.249,30.978,0.000
2025-09-15 06:00:00,26.688,29.856,28.076,29.555,26.065,29.317,28.038,29.490,25.910,30.205,28.163,30.947,0.000
2025-09-15 07:00:00,26.530,29.852,28.060,29.631,26.065,29.312,28.022,29.564,25.910,30.199,28.147,31.022,0.000
2025-09-15 08:00:00,26.375,29.849,28.041,29.699,26.220,29.308,28.002,29.630,25.910,30.194,28.127,31.089,0.000
2025-09-15 09:00:00,26.530,29.846,28.019,29.761,26.530,29.303,27.980,29.690,25.910,30.188,28.106,31.150,0.000
2025-09-15 10:00:00,26.375,29.841,27.995,29.813,26.375,29.297,27.956,29.739,26.220,30.182,28.083,31.200,0.000
2025-09-15 11:00:00,26.065,29.836,27.972,29.854,26.530,29.291,27.933,29.777,26.220,30.175,28.060,31.238,0.000
2025-09-15 12:00:00,26.065,29.758,27.902,29.870,26.530,29.207,27.869,29.811,25.910,30.101,27.980,31.271,0.016
2025-09-15 13:00:00,26.220,29.731,27.840,29.876,26.530,29.189,27.809,29.808,25.910,30.076,27.933,31.267,0.000
2025-09-15 14:00:00,26.530,29.711,27.808,29.921,26.220,29.168,27.779,29.851,25.910,30.056,27.898,31.312,0.000
2025-09-15 15:00:00,26.375,29.682,27.781,29.936,26.220,29.139,27.755,29.862,25.445,30.027,27.872,31.324,0.000
2025-09-15 16:00:00,26.530,29.964,28.013,30.255,25.910,29.420,28.006,30.144,25.138,30.319,28.085,31.670,0.000
2025-09-15 17:00:00,26.530,29.854,28.021,30.181,25.910,29.314,28.015,30.077,25.138,30.209,28.100,31.588,0.000
2025-09-15 18:00:00,26.530,29.813,27.966,30.145,25.910,29.271,27.961,30.048,25.138,30.167,28.050,31.541,0.000
2025-09-15 19:00:00,26.220,29.778,27.919,30.072,25.910,29.235,27.913,29.977,25.138,30.131,28.005,31.464,0.000
2025-09-15 20:00:00,26.220,29.749,27.881,29.988,25.910,29.206,27.873,29.895,24.833,30.102,27.969,31.376,0.000
2025-09-15 21:00:00,25.910,29.725,27.849,29.896,25.910,29.181,27.839,29.806,25.290,30.077,27.940,31.281,0.000
2025-09-15 22:00:00,25.910,29.663,27.813,29.776,25.910,29.120,27.800,29.689,25.290,30.016,27.906,31.160,0.000
2025-09-15 23:00:00,25.910,29.632,27.791,29.681,25.910,29.090,27.775,29.596,25.290,29.986,27.887,31.063,0.000
2025-09-16 00:00:00,25.910,29.599,27.765,29.585,25.910,29.057,27.748,29.504,25.138,29.953,27.863,30.967,0.000
2025-09-16 01:00:00,25.910,29.551,27.763,29.386,25.910,29.012,27.741,29.311,25.290,29.901,27.848,30.766,0.000
2025-09-16 02:00:00,25.910,29.503,27.788,29.333,25.910,28.966,27.765,29.272,25.290,29.853,27.871,30.721,0.000
2025-09-16 03:00:00,25.910,29.463,27.806,29.323,25.910,28.928,27.785,29.272,25.290,29.814,27.888,30.717,0.000
2025-09-16 04:00:00,25.910,29.428,27.814,29.340,26.220,28.894,27.796,29.296,25.290,29.779,27.894,30.739,0.000
2025-09-16 05:00:00,25.910,29.397,27.820,29.372,26.220,28.864,27.805,29.331,25.290,29.749,27.899,30.775,0.000
2025-09-16 06:00:00,25.910,29.370,27.826,29.415,25.910,28.836,27.815,29.374,25.290,29.721,27.904,30.820,0.000
2025-09-16 07:00:00,25.910,29.345,27.835,29.464,25.910,28.812,27.828,29.422,25.290,29.697,27.913,30.870,0.000
2025-09-16 08:00:00,25.910,29.321,27.847,29.512,25.910,28.788,27.843,29.468,25.290,29.674,27.925,30.919,0.000
2025-09-16 09:00:00,26.220,29.300,27.860,29.557,25.445,28.767,27.858,29.510,25.290,29.654,27.938,30.963,0.000
2025-09-16 10:00:00,26.220,29.282,27.873,29.590,25.138,28.750,27.871,29.540,25.290,29.637,27.952,30.995,0.000
2025-09-16 11:00:00,25.910,29.266,27.887,29.614,25.138,28.733,27.884,29.561,25.290,29.621,27.968,31.017,0.000
2025-09-16 12:00:00,25.910,29.254,27.900,29.629,25.138,28.721,27.895,29.574,25.138,29.610,27.984,31.030,0.000
2025-09-16 13:00:00,25.910,29.247,27.906,29.644,25.138,28.714,27.897,29.586,25.290,29.603,27.992,31.043,0.000
2025-09-16 14:00:00,25.445,29.244,27.907,29.666,24.833,28.711,27.895,29.605,25.290,29.600,27.996,31.065,0.000
2025-09-16 15:00:00,25.138,29.244,27.901,29.690,25.290,28.711,27.885,29.626,25.290,29.601,27.992,31.089,0.000
2025-09-16 16:00:00,25.138,29.250,27.890,29.713,25.290,28.717,27.870,29.645,25.138,29.608,27.983,31.112,0.000
2025-09-16 17:00:00,25.138,29.261,27.872,29.719,25.290,28.728,27.848,29.648,25.138,29.618,27.966,31.118,0.000
2025-09-16 18:00:00,25.138,29.276,27.851,29.703,25.138,28.742,27.824,29.629,25.290,29.633,27.948,31.102,0.000
2025-09-16 19:00:00,24.833,29.238,27.828,29.670,25.290,28.706,27.798,29.594,25.290,29.597,27.925,31.067,0.889
2025-09-16 20:00:00,25.290,29.155,27.801,29.638,25.290,28.627,27.769,29.560,25.290,29.518,27.900,31.032,0.462
2025-09-16 21:00:00,25.290,29.052,27.777,29.570,25.290,28.528,27.742,29.492,25.290,29.419,27.876,30.962,3.647
2025-09-16 22:00:00,25.290,28.899,27.754,29.375,25.290,28.379,27.718,29.299,25.290,29.270,27.854,30.767,4.186
2025-09-16 23:00:00,25.138,28.875,27.736,29.282,25.290,28.356,27.698,29.208,25.290,29.248,27.836,30.671,0.576
2025-09-17 00:00:00,25.290,28.850,27.721,29.192,25.290,28.332,27.681,29.121,25.290,29.223,27.822,30.579,0.212
2025-09-17 01:00:00,25.290,28.951,28.123,29.015,25.290,28.455,28.078,28.949,25.290,29.347,28.126,30.435,1.116
2025-09-17 02:00:00,25.290,28.792,27.885,28.913,25.290,28.293,27.848,28.854,25.290,29.180,27.958,30.330,0.524
2025-09-17 03:00:00,25.290,28.792,28.029,28.985,25.290,28.295,27.992,28.933,24.833,29.184,28.080,30.414,0.036
2025-09-17 04:00:00,25.290,28.757,27.966,29.040,25.290,28.257,27.933,28.986,24.680,29.145,28.039,30.466,0.010
2025-09-17 05:00:00,25.290,28.856,28.320,29.093,25.290,28.368,28.283,29.035,24.680,29.260,28.326,30.542,0.007
2025-09-17 06:00:00,25.290,28.816,28.370,29.089,25.138,28.331,28.335,29.018,24.985,29.224,28.383,30.540,0.010
2025-09-17 07:00:00,25.290,29.036,28.697,29.350,25.290,28.554,28.673,29.225,24.680,29.463,28.685,30.827,0.009
2025-09-17 08:00:00,25.290,28.884,28.539,29.021,25.290,28.399,28.509,28.886,24.833,29.310,28.564,30.470,0.011
2025-09-17 09:00:00,25.290,29.040,28.286,29.076,25.290,28.533,28.308,28.891,24.985,29.476,28.308,30.518,0.012
2025-09-17 10:00:00,25.290,29.343,29.003,29.656,25.138,28.879,29.033,29.380,24.833,29.819,28.960,31.128,0.009
2025-09-17 11:00:00,25.138,29.620,29.786,30.534,25.138,29.172,29.839,30.159,24.680,30.127,29.691,32.030,0.005
2025-09-17 12:00:00,25.290,29.310,29.814,30.785,25.290,28.882,29.873,30.457,24.680,29.808,29.753,32.288,0.008
2025-09-17 13:00:00,25.290,29.345,29.649,31.036,25.290,28.896,29.711,30.740,25.138,29.818,29.631,32.507,0.006
2025-09-17 14:00:00,25.290,29.492,29.492,31.268,25.290,29.020,29.553,30.988,25.290,29.938,29.486,32.712,0.010
2025-09-17 15:00:00,25.138,29.658,29.352,31.468,25.290,29.163,29.413,31.197,25.290,30.077,29.354,32.895,0.012
2025-09-17 16:00:00,25.138,29.793,29.210,31.636,25.290,29.278,29.271,31.370,24.833,30.187,29.218,33.049,0.010
2025-09-17 17:00:00,25.290,29.876,29.096,31.723,25.290,29.346,29.159,31.462,25.138,30.249,29.106,33.125,0.010
2025-09-17 18:00:00,25.290,30.001,29.015,31.814,25.290,29.457,29.081,31.556,25.290,30.355,29.026,33.206,0.012
2025-09-17 19:00:00,25.290,30.246,28.936,31.769,25.290,29.679,29.024,31.486,25.290,30.597,28.936,33.168,0.010
2025-09-17 20:00:00,25.290,30.250,28.869,31.779,25.290,29.687,28.954,31.500,25.290,30.583,28.887,33.167,0.005
2025-09-17 21:00:00,25.290,30.384,28.868,31.758,24.833,29.811,28.955,31.492,25.290,30.702,28.878,33.139,0.005
2025-09-17 22:00:00,25.290,30.492,29.199,31.631,24.680,29.924,29.279,31.357,25.290,30.815,29.154,33.020,0.002
2025-09-17 23:00:00,25.290,30.460,29.108,31.456,24.680,29.882,29.196,31.189,25.290,30.768,29.086,32.838,0.005
2025-09-18 00:00:00,25.290,30.558,29.154,31.329,24.985,29.971,29.246,31.070,25.290,30.856,29.128,32.710,0.002
2025-09-18 01:00:00,25.290,30.638,29.214,31.074,24.680,30.044,29.311,30.821,25.290,30.923,29.171,32.451,0.002
2025-09-18 02:00:00,24.833,30.672,29.343,30.987,24.833,30.073,29.445,30.748,25.445,30.948,29.292,32.370,0.002
2025-09-18 03:00:00,24.680,30.681,29.478,30.916,24.985,30.078,29.584,30.686,25.910,30.950,29.419,32.305,0.000
2025-09-18 04:00:00,24.680,30.678,29.601,30.802,24.833,30.072,29.711,30.580,25.910,30.941,29.536,32.196,0.000
2025-09-18 05:00:00,24.985,30.708,29.712,30.756,24.680,30.098,29.825,30.537,25.910,30.965,29.643,32.153,0.002
2025-09-18 06:00:00,24.680,30.730,29.804,30.710,24.680,30.118,29.917,30.494,25.290,30.983,29.733,32.108,0.000
2025-09-18 07:00:00,24.833,30.751,29.886,30.666,25.138,30.138,29.999,30.451,25.445,31.001,29.814,32.066,0.002
2025-09-18 08:00:00,24.985,30.773,29.955,30.629,25.290,30.158,30.066,30.414,25.445,31.022,29.885,32.032,0.005
2025-09-18 09:00:00,24.833,30.804,30.013,30.596,25.290,30.189,30.120,30.381,25.445,31.052,29.946,32.004,0.009
2025-09-18 10:00:00,24.680,30.866,30.062,30.554,24.833,30.250,30.164,30.337,25.445,31.114,30.001,31.967,0.002
2025-09-18 11:00:00,24.680,30.910,30.088,30.543,25.138,30.293,30.182,30.330,25.755,31.159,30.038,31.969,0.000
2025-09-18 12:00:00,25.138,31.035,30.094,30.480,25.290,30.420,30.181,30.264,25.445,31.285,30.050,31.905,0.002
2025-09-18 13:00:00,25.290,31.154,30.098,30.399,25.290,30.538,30.180,30.183,25.290,31.406,30.062,31.826,0.000
2025-09-18 14:00:00,25.290,31.273,30.063,30.315,25.290,30.656,30.139,30.101,25.445,31.528,30.037,31.746,0.000
2025-09-18 15:00:00,24.833,31.450,30.019,30.193,25.290,30.834,30.091,29.981,25.290,31.707,30.002,31.623,0.000
2025-09-18 16:00:00,25.138,31.672,29.970,30.055,25.290,31.053,30.038,29.845,25.292,31.930,29.960,31.481,0.000
2025-09-18 17:00:00,25.290,31.923,29.970,29.750,25.290,31.315,30.035,29.518,25.290,32.209,29.934,31.185,0.000
2025-09-18 18:00:00,25.290,31.070,29.892,29.417,25.290,30.488,29.953,29.195,25.755,31.368,29.884,30.847,0.000
2025-09-18 19:00:00,25.290,30.327,29.854,29.123,25.290,29.768,29.912,28.915,25.755,30.648,29.856,30.556,0.000
2025-09-18 20:00:00,25.290,30.259,29.790,29.019,25.445,29.705,29.844,28.817,25.600,30.588,29.805,30.450,0.000
2025-09-18 21:00:00,25.290,30.320,29.700,28.967,25.910,29.767,29.751,28.768,25.910,30.653,29.730,30.396,0.000
2025-09-18 22:00:00,25.290,30.451,29.597,28.930,25.910,29.895,29.643,28.733,25.755,30.785,29.642,30.358,0.000
2025-09-18 23:00:00,25.290,31.175,29.479,28.892,25.910,30.599,29.519,28.697,25.910,31.495,29.537,30.319,0.000
2025-09-19 00:00:00,25.290,31.702,29.349,28.689,25.290,31.111,29.383,28.498,25.910,32.011,29.420,30.118,0.000
2025-09-19 01:00:00,25.445,31.390,29.425,28.481,25.445,30.818,29.446,28.281,25.910,31.712,29.460,29.908,0.000
2025-09-19 02:00:00,25.910,30.407,29.329,28.451,25.445,29.861,29.343,28.265,25.910,30.751,29.387,29.881,0.000
2025-09-19 03:00:00,25.910,30.042,29.300,28.382,25.445,29.506,29.310,28.207,25.910,30.395,29.363,29.818,0.000
2025-09-19 04:00:00,25.910,29.826,29.257,28.255,25.445,29.296,29.264,28.085,25.600,30.184,29.323,29.692,0.000
2025-09-19 05:00:00,25.290,28.378,29.197,28.279,25.755,27.894,29.202,28.111,25.290,28.782,29.267,29.715,0.000
2025-09-19 06:00:00,25.445,28.297,29.129,28.221,25.445,27.815,29.132,28.053,25.290,28.702,29.201,29.656,0.000
2025-09-19 07:00:00,25.445,28.341,29.054,28.272,25.290,27.857,29.056,28.104,25.290,28.744,29.127,29.704,0.000
2025-09-19 08:00:00,25.445,27.750,28.975,28.292,25.445,27.286,28.977,28.123,25.290,28.174,29.050,29.721,0.000
2025-09-19 09:00:00,25.445,27.504,28.841,28.223,25.290,27.048,28.847,28.055,25.290,27.941,28.913,29.646,0.000
2025-09-19 10:00:00,25.755,27.526,28.774,28.292,25.292,27.071,28.778,28.121,24.683,27.961,28.854,29.713,0.000
2025-09-19 11:00:00,25.445,27.467,28.696,28.299,25.290,27.012,28.700,28.130,24.680,27.904,28.777,29.716,0.000
2025-09-19 12:00:00,25.290,27.438,28.624,28.300,25.755,26.984,28.627,28.132,24.230,27.877,28.706,29.712,0.000
2025-09-19 13:00:00,25.445,27.413,28.554,28.311,25.755,26.959,28.557,28.145,24.380,27.853,28.639,29.719,0.000
2025-09-19 14:00:00,25.290,27.418,28.485,28.328,25.600,26.964,28.486,28.165,24.680,27.859,28.573,29.732,0.000
2025-09-19 15:00:00,25.292,27.420,28.412,28.342,25.910,26.965,28.412,28.183,24.530,27.861,28.502,29.742,0.000
2025-09-19 16:00:00,25.290,27.442,28.341,28.367,25.755,26.985,28.339,28.211,24.683,27.883,28.433,29.764,0.000
2025-09-19 17:00:00,25.755,27.474,28.264,28.397,25.910,27.016,28.261,28.245,24.680,27.914,28.358,29.791,0.000
2025-09-19 18:00:00,25.755,27.504,28.186,28.422,25.910,27.045,28.182,28.272,24.683,27.945,28.281,29.814,0.000
