timestamp,Q_obs_1h,Q_pred_Base_1h,Q_pred_Base_Fixed_1h,Q_pred_Manning_1h,Q_obs_6h,Q_pred_Base_6h,Q_pred_Base_Fixed_6h,Q_pred_Manning_6h,Q_obs_24h,Q_pred_Base_24h,Q_pred_Base_Fixed_24h,Q_pred_Manning_24h,P_mean,Q_pred_Lumped_1h,Q_pred_Lumped_6h,Q_pred_Lumped_24h
2025-09-15 15:00:00,26.375,29.682,27.781,29.936,26.22,29.139,27.755,29.862,25.445,30.027,27.872,31.324,0.0,30.10271,30.34192,29.932732
2025-09-15 16:00:00,26.53,29.964,28.013,30.255,25.91,29.42,28.006,30.144,25.138,30.319,28.085,31.67,0.0,30.129736,30.36819,29.959013
2025-09-15 17:00:00,26.53,29.854,28.021,30.181,25.91,29.314,28.015,30.077,25.138,30.209,28.1,31.588,0.0,30.142437,30.380219,29.970905
2025-09-15 18:00:00,26.53,29.813,27.966,30.145,25.91,29.271,27.961,30.048,25.138,30.167,28.05,31.541,0.0,30.159409,30.396317,29.987015
2025-09-15 19:00:00,26.22,29.778,27.919,30.072,25.91,29.235,27.913,29.977,25.138,30.131,28.005,31.464,0.0,30.176136,30.412376,30.002918
2025-09-15 20:00:00,26.22,29.749,27.881,29.988,25.91,29.206,27.873,29.895,24.833,30.102,27.969,31.376,0.0,30.193356,30.428835,30.01931
2025-09-15 21:00:00,25.91,29.725,27.849,29.896,25.91,29.181,27.839,29.806,25.29,30.077,27.94,31.281,0.0,30.20769,30.442251,30.032639
2025-09-15 22:00:00,25.91,29.663,27.813,29.776,25.91,29.12,27.8,29.689,25.29,30.016,27.906,31.16,0.0,30.22049,30.454456,30.044628
2025-09-15 23:00:00,25.91,29.632,27.791,29.681,25.91,29.09,27.775,29.596,25.29,29.986,27.887,31.063,0.0,30.238136,30.471306,30.061396
2025-09-16 00:00:00,25.91,29.599,27.765,29.585,25.91,29.057,27.748,29.504,25.138,29.953,27.863,30.967,0.0,30.25364,30.486015,30.075945
2025-09-16 01:00:00,25.91,29.551,27.763,29.386,25.91,29.012,27.741,29.311,25.29,29.901,27.848,30.766,0.0,30.05246,30.29635,29.88397
2025-09-16 02:00:00,25.91,29.503,27.788,29.333,25.91,28.966,27.765,29.272,25.29,29.853,27.871,30.721,0.0,29.928905,30.17566,29.76468
2025-09-16 03:00:00,25.91,29.463,27.806,29.323,25.91,28.928,27.785,29.272,25.29,29.814,27.888,30.717,0.0,29.875357,30.122738,29.712244
2025-09-16 04:00:00,25.91,29.428,27.814,29.34,26.22,28.894,27.796,29.296,25.29,29.779,27.894,30.739,0.0,29.860756,30.108198,29.697807
2025-09-16 05:00:00,25.91,29.397,27.82,29.372,26.22,28.864,27.805,29.331,25.29,29.749,27.899,30.775,0.0,29.863382,30.11035,29.700113
2025-09-16 06:00:00,25.91,29.37,27.826,29.415,25.91,28.836,27.815,29.374,25.29,29.721,27.904,30.82,0.0,29.874275,30.120558,29.710457
2025-09-16 07:00:00,25.91,29.345,27.835,29.464,25.91,28.812,27.828,29.422,25.29,29.697,27.913,30.87,0.0,29.893103,30.138807,29.728703
2025-09-16 08:00:00,25.91,29.321,27.847,29.512,25.91,28.788,27.843,29.468,25.29,29.674,27.925,30.919,0.0,29.914131,30.159157,29.749142
2025-09-16 09:00:00,26.22,29.3,27.86,29.557,25.445,28.767,27.858,29.51,25.29,29.654,27.938,30.963,0.0,29.937756,30.181927,29.772081
2025-09-16 10:00:00,26.22,29.282,27.873,29.59,25.138,28.75,27.871,29.54,25.29,29.637,27.952,30.995,0.0,29.962902,30.206224,29.796442
2025-09-16 11:00:00,25.91,29.266,27.887,29.614,25.138,28.733,27.884,29.561,25.29,29.621,27.968,31.017,0.0,29.985485,30.228083,29.818485
2025-09-16 12:00:00,25.91,29.254,27.9,29.629,25.138,28.721,27.895,29.574,25.138,29.61,27.984,31.03,0.0,30.009283,30.251045,29.841492
2025-09-16 13:00:00,25.91,29.247,27.906,29.644,25.138,28.714,27.897,29.586,25.29,29.603,27.992,31.043,0.0,30.033482,30.274458,29.865015
2025-09-16 14:00:00,25.445,29.244,27.907,29.666,24.833,28.711,27.895,29.605,25.29,29.6,27.996,31.065,0.0,30.056427,30.296722,29.887232
2025-09-16 15:00:00,25.138,29.244,27.901,29.69,25.29,28.711,27.885,29.626,25.29,29.601,27.992,31.089,0.0,30.077063,30.31645,29.90699
2025-09-16 16:00:00,25.138,29.25,27.89,29.713,25.29,28.717,27.87,29.645,25.138,29.608,27.983,31.112,0.0,30.096401,30.335033,29.925564
2025-09-16 17:00:00,25.138,29.261,27.872,29.719,25.29,28.728,27.848,29.648,25.138,29.618,27.966,31.118,0.0,30.11529,30.353214,29.943611
2025-09-16 18:00:00,25.138,29.276,27.851,29.703,25.138,28.742,27.824,29.629,25.29,29.633,27.948,31.102,0.0,30.134924,30.371937,29.962393
2025-09-16 19:00:00,24.833,29.238,27.828,29.67,25.29,28.706,27.798,29.594,25.29,29.597,27.925,31.067,0.889,30.152182,30.388554,29.9788
2025-09-16 20:00:00,25.29,29.155,27.801,29.638,25.29,28.627,27.769,29.56,25.29,29.518,27.9,31.032,0.462,30.169945,30.40557,29.995733
2025-09-16 21:00:00,25.29,29.052,27.777,29.57,25.29,28.528,27.742,29.492,25.29,29.419,27.876,30.962,3.647,30.18736,30.422016,30.012165
2025-09-16 22:00:00,25.29,28.899,27.754,29.375,25.29,28.379,27.718,29.299,25.29,29.27,27.854,30.767,4.186,30.201448,30.43549,30.025478
2025-09-16 23:00:00,25.138,28.875,27.736,29.282,25.29,28.356,27.698,29.208,25.29,29.248,27.836,30.671,0.576,30.219158,30.452461,30.042318
2025-09-17 00:00:00,25.29,28.85,27.721,29.192,25.29,28.332,27.681,29.121,25.29,29.223,27.822,30.579,0.212,30.234219,30.466705,30.056406
2025-09-17 01:00:00,25.29,28.951,28.123,29.015,25.29,28.455,28.078,28.949,25.29,29.347,28.126,30.435,1.116,30.048958,30.293037,29.880356
2025-09-17 02:00:00,25.29,28.792,27.885,28.913,25.29,28.293,27.848,28.854,25.29,29.18,27.958,30.33,0.524,29.919857,30.16677,29.755507
2025-09-17 03:00:00,25.29,28.792,28.029,28.985,25.29,28.295,27.992,28.933,24.833,29.184,28.08,30.414,0.036,29.86743,30.11494,29.704292
2025-09-17 04:00:00,25.29,28.757,27.966,29.04,25.29,28.257,27.933,28.986,24.68,29.145,28.039,30.466,0.01,29.847956,30.095459,29.68487
2025-09-17 05:00:00,25.29,28.856,28.32,29.093,25.29,28.368,28.283,29.035,24.68,29.26,28.326,30.542,0.007,29.863934,30.110943,29.700588
2025-09-17 06:00:00,25.29,28.816,28.37,29.089,25.138,28.331,28.335,29.018,24.985,29.224,28.383,30.54,0.01,29.878508,30.124958,29.714617
2025-09-17 07:00:00,25.29,29.036,28.697,29.35,25.29,28.554,28.673,29.225,24.68,29.463,28.685,30.827,0.009,29.911816,30.157394,29.747272
2025-09-17 08:00:00,25.29,28.884,28.539,29.021,25.29,28.399,28.509,28.886,24.833,29.31,28.564,30.47,0.011,29.932474,30.177237,29.767387
2025-09-17 09:00:00,25.29,29.04,28.286,29.076,25.29,28.533,28.308,28.891,24.985,29.476,28.308,30.518,0.012,29.966654,30.210585,29.800745
2025-09-17 10:00:00,25.29,29.343,29.003,29.656,25.138,28.879,29.033,29.38,24.833,29.819,28.96,31.128,0.009,30.012047,30.255003,29.845419
2025-09-17 11:00:00,25.138,29.62,29.786,30.534,25.138,29.172,29.839,30.159,24.68,30.127,29.691,32.03,0.005,30.053333,30.295418,29.885893
2025-09-17 12:00:00,25.29,29.31,29.814,30.785,25.29,28.882,29.873,30.457,24.68,29.808,29.753,32.288,0.008,30.059122,30.300797,29.891283
2025-09-17 13:00:00,25.29,29.345,29.649,31.036,25.29,28.896,29.711,30.74,25.138,29.818,29.631,32.507,0.006,30.071573,30.312254,29.903048
2025-09-17 14:00:00,25.29,29.492,29.492,31.268,25.29,29.02,29.553,30.988,25.29,29.938,29.486,32.712,0.01,30.087482,30.327555,29.918251
2025-09-17 15:00:00,25.138,29.658,29.352,31.468,25.29,29.163,29.413,31.197,25.29,30.077,29.354,32.895,0.012,30.102205,30.341608,29.93223
2025-09-17 16:00:00,25.138,29.793,29.21,31.636,25.29,29.278,29.271,31.37,24.833,30.187,29.218,33.049,0.01,30.120296,30.358799,29.949522
2025-09-17 17:00:00,25.29,29.876,29.096,31.723,25.29,29.346,29.159,31.462,25.138,30.249,29.106,33.125,0.01,30.13831,30.376156,29.966785
2025-09-17 18:00:00,25.29,30.001,29.015,31.814,25.29,29.457,29.081,31.556,25.29,30.355,29.026,33.206,0.012,30.154305,30.3913,29.981888
2025-09-17 19:00:00,25.29,30.246,28.936,31.769,25.29,29.679,29.024,31.486,25.29,30.597,28.936,33.168,0.01,30.183407,30.419664,30.010162
2025-09-17 20:00:00,25.29,30.25,28.869,31.779,25.29,29.687,28.954,31.5,25.29,30.583,28.887,33.167,0.005,30.195349,30.430964,30.02121
2025-09-17 21:00:00,25.29,30.384,28.868,31.758,24.833,29.811,28.955,31.492,25.29,30.702,28.878,33.139,0.005,30.20682,30.441397,30.031654
2025-09-17 22:00:00,25.29,30.492,29.199,31.631,24.68,29.924,29.279,31.357,25.29,30.815,29.154,33.02,0.002,30.227398,30.461163,30.051414
2025-09-17 23:00:00,25.29,30.46,29.108,31.456,24.68,29.882,29.196,31.189,25.29,30.768,29.086,32.838,0.005,30.240631,30.473825,30.063856
2025-09-18 00:00:00,25.29,30.558,29.154,31.329,24.985,29.971,29.246,31.07,25.29,30.856,29.128,32.71,0.002,30.252953,30.485384,30.075262
2025-09-18 01:00:00,25.29,30.638,29.214,31.074,24.68,30.044,29.311,30.821,25.29,30.923,29.171,32.451,0.002,30.050898,30.294872,29.88241
2025-09-18 02:00:00,24.833,30.672,29.343,30.987,24.833,30.073,29.445,30.748,25.445,30.948,29.292,32.37,0.002,29.927586,30.174427,29.763353
2025-09-18 03:00:00,24.68,30.681,29.478,30.916,24.985,30.078,29.584,30.686,25.91,30.95,29.419,32.305,0.0,29.877874,30.125336,29.714764
2025-09-18 04:00:00,24.68,30.678,29.601,30.802,24.833,30.072,29.711,30.58,25.91,30.941,29.536,32.196,0.0,29.862654,30.11017,29.699762
2025-09-18 05:00:00,24.985,30.708,29.712,30.756,24.68,30.098,29.825,30.537,25.91,30.965,29.643,32.153,0.002,29.865038,30.112085,29.701803
2025-09-18 06:00:00,24.68,30.73,29.804,30.71,24.68,30.118,29.917,30.494,25.29,30.983,29.733,32.108,0.0,29.878765,30.125084,29.715042
2025-09-18 07:00:00,24.833,30.751,29.886,30.666,25.138,30.138,29.999,30.451,25.445,31.001,29.814,32.066,0.002,29.895607,30.141325,29.73123
2025-09-18 08:00:00,24.985,30.773,29.955,30.629,25.29,30.158,30.066,30.414,25.445,31.022,29.885,32.032,0.005,29.917286,30.162306,29.752323
2025-09-18 09:00:00,24.833,30.804,30.013,30.596,25.29,30.189,30.12,30.381,25.445,31.052,29.946,32.004,0.009,29.940056,30.184246,29.7744
2025-09-18 10:00:00,24.68,30.866,30.062,30.554,24.833,30.25,30.164,30.337,25.445,31.114,30.001,31.967,0.002,29.964483,30.20783,29.798065
2025-09-18 11:00:00,24.68,30.91,30.088,30.543,25.138,30.293,30.182,30.33,25.755,31.159,30.038,31.969,0.0,29.990738,30.233318,29.823776
2025-09-18 12:00:00,25.138,31.035,30.094,30.48,25.29,30.42,30.181,30.264,25.445,31.285,30.05,31.905,0.002,30.014133,30.255934,29.846403
2025-09-18 13:00:00,25.29,31.154,30.098,30.399,25.29,30.538,30.18,30.183,25.29,31.406,30.062,31.826,0.0,30.03796,30.278917,29.869534
2025-09-18 14:00:00,25.29,31.273,30.063,30.315,25.29,30.656,30.139,30.101,25.445,31.528,30.037,31.746,0.0,30.061588,30.301857,29.892395
2025-09-18 15:00:00,24.833,31.45,30.019,30.193,25.29,30.834,30.091,29.981,25.29,31.707,30.002,31.623,0.0,30.081842,30.321207,29.911795
2025-09-18 16:00:00,25.138,31.672,29.97,30.055,25.29,31.053,30.038,29.845,25.292,31.93,29.96,31.481,0.0,30.10185,30.340517,29.931065
2025-09-18 17:00:00,25.29,31.923,29.97,29.75,25.29,31.315,30.035,29.518,25.29,32.209,29.934,31.185,0.0,30.126537,30.364384,29.954762
2025-09-18 18:00:00,25.29,31.07,29.892,29.417,25.29,30.488,29.953,29.195,25.755,31.368,29.884,30.847,0.0,30.140388,30.377443,29.96787
2025-09-18 19:00:00,25.29,30.327,29.854,29.123,25.29,29.768,29.912,28.915,25.755,30.648,29.856,30.556,0.0,30.158056,30.39443,29.98474
2025-09-18 20:00:00,25.29,30.259,29.79,29.019,25.445,29.705,29.844,28.817,25.6,30.588,29.805,30.45,0.0,30.176054,30.411657,30.001942
2025-09-18 21:00:00,25.29,30.32,29.7,28.967,25.91,29.767,29.751,28.768,25.91,30.653,29.73,30.396,0.0,30.193214,30.42786,30.018045
2025-09-18 22:00:00,25.29,30.451,29.597,28.93,25.91,29.895,29.643,28.733,25.755,30.785,29.642,30.358,0.0,30.207787,30.441824,30.031832
2025-09-18 23:00:00,25.29,31.175,29.479,28.892,25.91,30.599,29.519,28.697,25.91,31.495,29.537,30.319,0.0,30.225157,30.458387,30.04841
2025-09-19 00:00:00,25.29,31.702,29.349,28.689,25.29,31.111,29.383,28.498,25.91,32.011,29.42,30.118,0.0,30.239716,30.47216,30.061922
2025-09-19 01:00:00,25.445,31.39,29.425,28.481,25.445,30.818,29.446,28.281,25.91,31.712,29.46,29.908,0.0,30.043,30.287039,29.874474
2025-09-19 02:00:00,25.91,30.407,29.329,28.451,25.445,29.861,29.343,28.265,25.91,30.751,29.387,29.881,0.0,29.919342,30.166265,29.75511
2025-09-19 03:00:00,25.91,30.042,29.3,28.382,25.445,29.506,29.31,28.207,25.91,30.395,29.363,29.818,0.0,29.866112,30.113688,29.703041
2025-09-19 04:00:00,25.91,29.826,29.257,28.255,25.445,29.296,29.264,28.085,25.6,30.184,29.323,29.692,0.0,29.847057,30.094673,29.68406
2025-09-19 05:00:00,25.29,28.378,29.197,28.279,25.755,27.894,29.202,28.111,25.29,28.782,29.267,29.715,0.0,29.850405,30.097498,29.687021
2025-09-19 06:00:00,25.445,28.297,29.129,28.221,25.445,27.815,29.132,28.053,25.29,28.702,29.201,29.656,0.0,29.864052,30.110476,29.700245
2025-09-19 07:00:00,25.445,28.341,29.054,28.272,25.29,27.857,29.056,28.104,25.29,28.744,29.127,29.704,0.0,29.880459,30.126226,29.716007
2025-09-19 08:00:00,25.445,27.75,28.975,28.292,25.445,27.286,28.977,28.123,25.29,28.174,29.05,29.721,0.0,29.903254,30.148348,29.738184
2025-09-19 09:00:00,25.445,27.504,28.841,28.223,25.29,27.048,28.847,28.055,25.29,27.941,28.913,29.646,0.0,29.926994,30.1712,29.761196
2025-09-19 10:00:00,25.755,27.526,28.774,28.292,25.292,27.071,28.778,28.121,24.683,27.961,28.854,29.713,0.0,29.95102,30.19439,29.784586
2025-09-19 11:00:00,25.445,27.467,28.696,28.299,25.29,27.012,28.7,28.13,24.68,27.904,28.777,29.716,0.0,29.977036,30.219707,29.809977
2025-09-19 12:00:00,25.29,27.438,28.624,28.3,25.755,26.984,28.627,28.132,24.23,27.877,28.706,29.712,0.0,29.998638,30.240541,29.83084
2025-09-19 13:00:00,25.445,27.413,28.554,28.311,25.755,26.959,28.557,28.145,24.38,27.853,28.639,29.719,0.0,30.022268,30.263365,29.85376
2025-09-19 14:00:00,25.29,27.418,28.485,28.328,25.6,26.964,28.486,28.165,24.68,27.859,28.573,29.732,0.0,30.04368,30.284033,29.874414
2025-09-19 15:00:00,25.292,27.42,28.412,28.342,25.91,26.965,28.412,28.183,24.53,27.861,28.502,29.742,0.0,30.06327,30.302805,29.89317
2025-09-19 16:00:00,25.29,27.442,28.341,28.367,25.755,26.985,28.339,28.211,24.683,27.883,28.433,29.764,0.0,30.08635,30.325098,29.915524
2025-09-19 17:00:00,25.755,27.474,28.264,28.397,25.91,27.016,28.261,28.245,24.68,27.914,28.358,29.791,0.0,30.105736,30.343708,29.93403
2025-09-19 18:00:00,25.755,27.504,28.186,28.422,25.91,27.045,28.182,28.272,24.683,27.945,28.281,29.814,0.0,30.12547,30.362568,29.952858
2025-09-19 19:00:00,25.6,27.516,28.113,28.4,25.91,27.056,28.108,28.254,24.985,27.957,28.209,29.792,0.0,30.141747,30.378191,29.968323
2025-09-19 20:00:00,25.91,27.457,28.048,28.367,25.91,26.999,28.042,28.222,24.833,27.901,28.146,29.757,0.0,30.16093,30.396585,29.9866
2025-09-19 21:00:00,25.755,27.443,27.984,28.353,25.91,26.986,27.977,28.211,24.68,27.888,28.084,29.742,0.0,30.178679,30.413403,30.003471
2025-09-19 22:00:00,25.91,27.417,27.927,28.326,25.6,26.961,27.919,28.185,24.833,27.864,28.029,29.713,0.0,30.19497,30.429075,30.018976
2025-09-19 23:00:00,25.91,27.425,27.879,28.298,25.29,26.969,27.867,28.16,24.68,27.873,27.982,29.684,0.0,30.211046,30.44438,30.03415
2025-09-20 00:00:00,25.91,27.456,27.841,28.267,25.29,26.999,27.827,28.13,24.68,27.904,27.946,29.65,0.0,30.226036,30.458567,30.048225
2025-09-20 01:00:00,25.91,27.438,27.836,28.133,25.29,26.982,27.816,28.006,24.68,27.881,27.929,29.514,0.0,30.025026,30.269306,29.856443
2025-09-20 02:00:00,25.91,27.437,27.873,28.139,25.29,26.982,27.849,28.029,24.68,27.879,27.965,29.529,0.0,29.905214,30.152174,29.740889
2025-09-20 03:00:00,25.6,27.376,27.904,28.174,25.29,26.924,27.878,28.075,24.68,27.819,27.995,29.57,0.0,29.854597,30.102205,29.691448
2025-09-20 04:00:00,25.29,27.378,27.923,28.222,24.683,26.926,27.895,28.13,24.68,27.819,28.014,29.624,0.0,29.837057,30.084747,29.674103
2025-09-20 05:00:00,25.29,27.406,27.935,28.283,24.68,26.952,27.905,28.196,24.68,27.845,28.025,29.69,0.0,29.840382,30.087505,29.676882
2025-09-20 06:00:00,25.29,27.367,27.939,28.31,24.23,26.915,27.907,28.225,24.68,27.806,28.029,29.721,0.0,29.854546,30.101006,29.690672
2025-09-20 07:00:00,25.29,27.393,27.935,28.357,24.38,26.939,27.902,28.272,24.68,27.83,28.024,29.769,0.0,29.873766,30.119577,29.709301
2025-09-20 08:00:00,25.29,27.422,27.926,28.386,24.68,26.967,27.892,28.301,24.53,27.856,28.015,29.797,0.0,29.895327,30.140493,29.730232
2025-09-20 09:00:00,24.683,27.451,27.915,28.403,24.53,26.993,27.88,28.319,24.08,27.881,28.005,29.813,0.0,29.918701,30.162937,29.752924
2025-09-20 10:00:00,24.68,27.482,27.9,28.414,24.683,27.022,27.865,28.33,24.08,27.909,27.99,29.823,0.0,29.943878,30.187273,29.777328
2025-09-20 11:00:00,24.23,27.515,27.884,28.422,24.68,27.052,27.848,28.338,24.08,27.939,27.974,29.83,0.0,29.966713,30.20949,29.799606
2025-09-20 12:00:00,24.38,27.546,27.865,28.429,24.683,27.082,27.829,28.346,23.93,27.968,27.956,29.837,0.0,29.991026,30.232998,29.82321
2025-09-20 13:00:00,24.68,27.584,27.848,28.439,24.985,27.117,27.81,28.357,24.08,28.002,27.939,29.845,0.0,30.014984,30.256067,29.846418
2025-09-20 14:00:00,24.53,27.626,27.827,28.444,24.833,27.156,27.789,28.361,24.08,28.041,27.918,29.849,0.0,30.037582,30.27797,29.868282
2025-09-20 15:00:00,24.683,27.674,27.809,28.44,24.68,27.201,27.77,28.358,24.08,28.086,27.901,29.843,0.0,30.057413,30.296991,29.887299
2025-09-20 16:00:00,24.68,27.67,27.79,28.399,24.833,27.196,27.751,28.318,24.08,28.081,27.883,29.801,0.0,30.07808,30.31689,29.907188
2025-09-20 17:00:00,24.683,27.702,27.771,28.381,24.68,27.226,27.732,28.3,24.08,28.111,27.865,29.781,0.0,30.098438,30.336468,29.926752
2025-09-20 18:00:00,24.985,27.756,27.757,28.378,24.68,27.277,27.716,28.298,24.23,28.162,27.85,29.776,0.0,30.119326,30.356533,29.946688
2025-09-20 19:00:00,24.833,27.816,27.741,28.38,24.68,27.334,27.7,28.301,24.08,28.219,27.835,29.777,0.0,30.136023,30.372507,29.962555
2025-09-20 20:00:00,24.68,27.882,27.728,28.37,24.68,27.397,27.686,28.292,24.08,28.281,27.823,29.766,0.031,30.154276,30.389984,29.979998
2025-09-20 21:00:00,24.833,27.816,27.711,28.299,24.68,27.333,27.669,28.221,23.78,28.218,27.807,29.694,0.471,30.172955,30.407742,29.997751
2025-09-20 22:00:00,24.68,27.872,27.7,28.305,24.68,27.386,27.657,28.227,23.63,28.27,27.797,29.698,0.119,30.189697,30.42392,30.01374
2025-09-20 23:00:00,24.68,27.797,27.693,28.184,24.68,27.313,27.649,28.107,24.08,28.197,27.79,29.577,0.847,30.208538,30.44186,30.03161
2025-09-21 00:00:00,24.68,27.829,27.684,28.146,24.68,27.343,27.639,28.071,24.08,28.228,27.782,29.538,0.286,30.221264,30.453842,30.043392
2025-09-21 01:00:00,24.68,27.863,27.698,28.026,24.68,27.376,27.65,27.955,24.08,28.254,27.782,29.415,0.07,30.02047,30.26476,29.851854
2025-09-21 02:00:00,24.68,27.81,27.735,27.976,24.53,27.325,27.687,27.917,23.63,28.201,27.817,29.373,0.108,29.90063,30.147554,29.73624
2025-09-21 03:00:00,24.68,27.773,27.765,27.993,24.08,27.29,27.717,27.941,23.48,28.164,27.845,29.397,0.001,29.85039,30.098053,29.687212
2025-09-21 04:00:00,24.68,27.748,27.785,28.063,24.08,27.265,27.737,28.015,23.48,28.137,27.864,29.471,0.0,29.835154,30.082872,29.672209
2025-09-21 05:00:00,24.68,27.774,27.801,28.135,24.08,27.29,27.754,28.088,23.48,28.161,27.879,29.545,0.0,29.839558,30.086727,29.676085
2025-09-21 06:00:00,24.68,27.753,27.811,28.202,23.93,27.268,27.763,28.154,23.48,28.139,27.888,29.613,0.0,29.851332,30.097794,29.687416
2025-09-21 07:00:00,24.53,27.769,27.818,28.27,24.08,27.284,27.771,28.22,23.48,28.153,27.896,29.681,0.0,29.86963,30.115452,29.705128
2025-09-21 08:00:00,24.08,27.808,27.82,28.337,24.08,27.32,27.773,28.285,23.48,28.189,27.898,29.747,0.0,29.89084,30.136002,29.725735
2025-09-21 09:00:00,24.08,27.847,27.818,28.397,24.08,27.357,27.772,28.343,23.48,28.225,27.897,29.807,0.037,29.914116,30.158354,29.748291
2025-09-21 10:00:00,24.08,27.82,27.8,28.416,24.08,27.329,27.757,28.359,23.185,28.199,27.876,29.823,0.0,29.938492,30.181927,29.771906
2025-09-21 11:00:00,23.93,27.821,27.803,28.461,24.08,27.33,27.76,28.399,23.48,28.198,27.884,29.866,0.008,29.9624,30.205153,29.79523
2025-09-21 12:00:00,24.08,27.853,27.796,28.507,24.23,27.36,27.752,28.445,23.485,28.228,27.877,29.911,0.0,29.985575,30.227547,29.817705
2025-09-21 13:00:00,24.08,27.874,27.788,28.541,24.08,27.379,27.745,28.476,23.63,28.247,27.871,29.942,0.005,30.010036,30.251194,29.841448
2025-09-21 14:00:00,24.08,27.9,27.777,28.571,24.08,27.403,27.733,28.504,24.08,28.271,27.86,29.969,0.016,30.033075,30.273489,29.863743
2025-09-21 15:00:00,24.08,27.922,27.765,28.595,23.78,27.423,27.721,28.527,23.78,28.292,27.849,29.99,0.0,30.05314,30.292738,29.882992
2025-09-21 16:00:00,24.08,27.948,27.753,28.62,23.63,27.447,27.71,28.55,23.63,28.316,27.839,30.013,0.0,30.076189,30.314995,29.90533
2025-09-21 17:00:00,24.23,27.974,27.742,28.638,24.08,27.472,27.699,28.567,24.08,28.342,27.829,30.028,0.0,30.098001,30.33604,29.926323
2025-09-21 18:00:00,24.08,28.004,27.73,28.655,24.08,27.5,27.688,28.582,23.93,28.37,27.818,30.042,0.0,30.116358,30.353573,29.94367
2025-09-21 19:00:00,24.08,28.035,27.718,28.663,24.08,27.529,27.676,28.589,23.48,28.4,27.807,30.048,0.0,30.134836,30.37134,29.961374
2025-09-21 20:00:00,23.78,28.025,27.706,28.689,23.63,27.519,27.665,28.614,23.48,28.391,27.796,30.072,0.0,30.151073,30.386774,29.976763
2025-09-21 21:00:00,23.63,28.017,27.695,28.68,23.48,27.511,27.654,28.605,23.48,28.384,27.786,30.06,0.0,30.168941,30.403742,29.993702
2025-09-21 22:00:00,24.08,28.031,27.685,28.629,23.48,27.525,27.645,28.553,23.48,28.398,27.777,30.008,0.0,30.18568,30.419905,30.00969
2025-09-21 23:00:00,24.08,27.991,27.679,28.588,23.48,27.486,27.639,28.512,23.48,28.36,27.772,29.966,0.0,30.204527,30.437872,30.02757
2025-09-22 00:00:00,24.08,28.014,27.672,28.574,23.48,27.508,27.632,28.497,23.48,28.384,27.766,29.95,0.0,30.21982,30.452417,30.041948
2025-09-22 01:00:00,23.63,27.939,27.69,28.442,23.48,27.437,27.647,28.367,23.48,28.306,27.771,29.816,0.0,30.019917,30.264221,29.851316
2025-09-22 02:00:00,23.48,27.946,27.733,28.476,23.48,27.445,27.689,28.412,23.48,28.312,27.812,29.858,0.0,29.900291,30.14725,29.735874
2025-09-22 03:00:00,23.48,27.967,27.768,28.534,23.48,27.465,27.724,28.476,23.48,28.332,27.846,29.922,0.0,29.8475,30.095154,29.68427
2025-09-22 04:00:00,23.48,27.91,27.795,28.56,23.185,27.411,27.751,28.504,23.48,28.276,27.872,29.952,0.0,29.831308,30.079035,29.668333
2025-09-22 05:00:00,23.48,27.85,27.814,28.595,23.48,27.353,27.769,28.539,23.48,28.217,27.891,29.991,0.0,29.83558,30.082739,29.672064
2025-09-22 06:00:00,23.48,27.863,27.826,28.678,23.485,27.365,27.782,28.621,23.48,28.229,27.903,30.076,0.0,29.850029,30.096504,29.686129
2025-09-22 07:00:00,23.48,27.855,27.834,28.763,23.63,27.357,27.79,28.704,23.48,28.221,27.911,30.162,0.0,29.86642,30.112219,29.701862
2025-09-22 08:00:00,23.48,27.878,27.838,28.827,24.08,27.378,27.793,28.766,23.48,28.241,27.916,30.225,0.0,29.889618,30.13479,29.724518
2025-09-22 09:00:00,23.185,27.901,27.836,28.882,23.78,27.4,27.791,28.817,23.48,28.263,27.914,30.279,0.0,29.913548,30.15784,29.747763
2025-09-22 10:00:00,23.48,27.901,27.831,28.912,23.63,27.4,27.786,28.845,23.63,28.263,27.91,30.308,0.0,29.939083,30.18244,29.772463
2025-09-22 11:00:00,23.485,27.919,27.824,28.948,24.08,27.416,27.78,28.879,24.08,28.279,27.904,30.343,0.0,29.96187,30.204683,29.794746
2025-09-22 12:00:00,23.63,27.823,27.789,29.047,23.93,27.311,27.755,29.009,24.08,28.192,27.851,30.483,0.0,29.998343,30.24008,29.83025
2025-09-22 13:00:00,24.08,27.817,27.685,29.026,23.48,27.319,27.659,28.976,24.08,28.189,27.775,30.446,0.001,30.017387,30.258528,29.848736
2025-09-22 14:00:00,23.78,27.844,27.689,29.087,23.48,27.347,27.67,29.023,24.08,28.222,27.769,30.51,0.0,30.038513,30.278902,29.869167
2025-09-22 15:00:00,23.63,27.813,27.671,29.067,23.48,27.316,27.658,28.998,24.08,28.193,27.753,30.487,0.017,30.058634,30.2982,29.888454
2025-09-22 16:00:00,24.08,27.787,27.647,29.05,23.48,27.291,27.639,28.976,24.08,28.17,27.73,30.468,0.0,30.079998,30.318794,29.909098
2025-09-22 17:00:00,23.93,27.799,27.633,29.017,23.48,27.303,27.63,28.94,23.48,28.184,27.716,30.434,0.031,30.09958,30.337551,29.927858
2025-09-22 18:00:00,23.48,27.782,27.622,28.96,23.48,27.287,27.623,28.881,23.48,28.169,27.706,30.376,0.001,30.120275,30.357468,29.947662
