timestamp,Q_obs,Q_sim_Base_Fixed,Q_sim_Lumped,Q_sim_Manning_Fixed,P_mean
2025-05-27 02:00:00,50.99,41.36859,43.84344,41.499413,
2025-05-27 03:00:00,50.99,42.67951,44.27281,40.799164,
2025-05-27 04:00:00,50.99,43.488506,44.97457,40.140354,
2025-05-27 05:00:00,50.99,43.31024,45.559147,41.06451,
2025-05-27 06:00:00,50.99,42.409126,44.747734,40.24013,
2025-05-27 07:00:00,50.505,41.34192,45.12499,40.155304,
2025-05-27 08:00:00,50.505,43.40481,45.116783,40.81864,
2025-05-27 09:00:00,49.7775,44.1077,45.686478,42.760345,
2025-05-27 10:00:00,49.05,41.8499,44.635822,41.716255,
2025-05-27 11:00:00,49.535,42.78707,45.066036,41.68378,
2025-05-27 12:00:00,49.2925,40.194878,45.605526,39.446228,
2025-05-27 13:00:00,49.2925,42.432297,44.256733,40.645653,
2025-05-27 14:00:00,49.7775,43.439285,44.164196,38.98363,
2025-05-27 15:00:00,49.7775,41.83273,44.461502,42.449974,
2025-05-27 16:00:00,49.7775,41.025745,45.24757,40.703083,
2025-05-27 17:00:00,50.02,42.318405,45.338097,39.315197,
2025-05-27 18:00:00,49.535,42.027508,43.70355,40.71462,
2025-05-27 19:00:00,49.2925,41.7329,43.50266,40.286594,
2025-05-27 20:00:00,49.05,41.732857,45.39349,40.534607,
2025-05-27 21:00:00,49.05,43.196095,44.281006,39.79454,
2025-05-27 22:00:00,49.05,41.82356,44.599052,41.014786,
2025-05-27 23:00:00,49.05,40.829567,43.753937,40.37252,
2025-05-28 00:00:00,49.05,42.130844,44.721367,41.71262,
2025-05-28 01:00:00,49.05,41.397255,45.878242,42.36785,
2025-05-28 02:00:00,49.05,40.33675,44.966736,42.716263,
2025-05-28 03:00:00,49.05,41.605663,45.42469,42.038754,
2025-05-28 04:00:00,49.05,42.43396,46.12206,41.354782,
2025-05-28 05:00:00,48.27,42.267876,46.69216,42.323856,
2025-05-28 06:00:00,48.79,41.401512,45.847073,41.53108,
2025-05-28 07:00:00,48.27,40.29195,46.266907,41.389393,
2025-05-28 08:00:00,48.27,42.32086,46.27555,42.001766,
2025-05-28 09:00:00,48.01,43.046772,46.83363,43.95745,
2025-05-28 10:00:00,48.01,40.8081,45.7562,42.93739,
2025-05-28 11:00:00,47.61,41.71828,46.219013,42.993896,
2025-05-28 12:00:00,47.61,39.125473,46.74948,40.665367,
2025-05-28 13:00:00,47.41,41.361023,45.411522,41.78635,
2025-05-28 14:00:00,47.81,42.401768,45.297203,40.219284,
2025-05-28 15:00:00,48.01,40.777462,45.61326,43.608643,
2025-05-28 16:00:00,48.79,39.97837,46.39712,41.82119,
2025-05-28 17:00:00,48.79,41.27585,46.465866,40.521793,
2025-05-28 18:00:00,49.05,40.982254,44.831787,41.908173,
2025-05-28 19:00:00,49.05,40.732803,44.661575,41.489414,
2025-05-28 20:00:00,49.05,40.713226,46.5176,41.66881,
2025-05-28 21:00:00,48.53,42.172745,45.42021,40.909058,
2025-05-28 22:00:00,48.27,40.804554,45.702454,42.117096,
2025-05-28 23:00:00,48.53,39.853874,44.84783,41.547955,
2025-05-29 00:00:00,48.53,41.11393,45.86422,42.88361,
2025-05-29 01:00:00,48.01,40.626415,47.125328,41.41421,
2025-05-29 02:00:00,48.01,39.573223,46.219746,41.812923,
2025-05-29 03:00:00,48.01,40.850784,46.703568,41.08413,
2025-05-29 04:00:00,48.01,41.705868,47.3938,40.40924,
2025-05-29 05:00:00,47.81,41.546036,47.95736,41.37086,
2025-05-29 06:00:00,47.61,40.607452,47.079613,40.637035,
2025-05-29 07:00:00,48.01,39.494373,47.534325,40.453514,
2025-05-29 08:00:00,47.81,41.570766,47.563156,41.041702,
2025-05-29 09:00:00,47.21,42.25349,48.098507,42.947906,
2025-05-29 10:00:00,47.41,40.062706,46.999714,41.975487,
2025-05-29 11:00:00,47.21,40.969593,47.497437,42.06081,
2025-05-29 12:00:00,47.61,38.364716,48.021717,39.773335,
2025-05-29 13:00:00,47.81,40.62985,46.68286,40.77561,
2025-05-29 14:00:00,48.01,41.63675,46.557972,39.251358,
2025-05-29 15:00:00,48.01,40.012962,46.89142,42.62156,
2025-05-29 16:00:00,48.01,39.24818,47.676434,40.859676,
2025-05-29 17:00:00,48.01,40.510975,47.7206,39.579056,
2025-05-29 18:00:00,48.01,40.236404,46.09015,40.934708,
2025-05-29 19:00:00,48.01,39.997185,45.945374,40.517952,
2025-05-29 20:00:00,48.01,39.954628,47.771458,40.710663,
2025-05-29 21:00:00,48.01,41.430588,46.688896,39.95782,
2025-05-29 22:00:00,48.01,40.03981,46.933205,41.10766,
2025-05-29 23:00:00,47.81,39.113018,46.06823,40.58496,
2025-05-30 00:00:00,47.41,40.388885,47.135887,41.92276,
2025-05-30 01:00:00,47.21,,,,
2025-05-30 02:00:00,47.21,,,,
2025-05-30 03:00:00,47.21,,,,
2025-05-30 04:00:00,47.61,,,,
2025-05-30 05:00:00,47.21,,,,
2025-05-30 06:00:00,47.21,,,,
2025-05-30 07:00:00,47.21,,,,
2025-05-30 08:00:00,47.21,,,,
2025-05-30 09:00:00,47.41,,,,
2025-05-30 10:00:00,47.41,,,,
2025-05-30 11:00:00,47.41,,,,
2025-05-30 12:00:00,47.21,,,,
2025-05-30 13:00:00,47.21,,,,
2025-05-30 14:00:00,47.21,,,,
2025-05-30 15:00:00,47.21,,,,
2025-05-30 16:00:00,47.21,,,,
2025-05-30 17:00:00,47.21,,,,
2025-05-30 18:00:00,47.21,,,,
2025-05-30 19:00:00,47.21,,,,
2025-05-30 20:00:00,47.21,,,,
2025-05-30 21:00:00,47.21,,,,
2025-05-30 22:00:00,47.21,,,,
2025-05-30 23:00:00,47.21,,,,
2025-05-31 00:00:00,47.21,,,,
2025-05-31 01:00:00,47.21,,,,
2025-05-31 02:00:00,47.21,,,,
2025-05-31 03:00:00,47.21,,,,
2025-05-31 04:00:00,47.21,,,,
2025-05-31 05:00:00,47.21,,,,
2025-05-31 06:00:00,47.21,,,,
2025-05-31 07:00:00,47.21,,,,
2025-05-31 08:00:00,47.21,,,,
2025-05-31 09:00:00,47.21,,,,
2025-05-31 10:00:00,46.81,,,,
2025-05-31 11:00:00,46.81,,,,
2025-05-31 12:00:00,47.01,,,,
2025-05-31 13:00:00,46.81,,,,
2025-05-31 14:00:00,46.81,,,,
2025-05-31 15:00:00,47.01,,,,
2025-05-31 16:00:00,47.41,,,,
2025-05-31 17:00:00,47.41,,,,
2025-05-31 18:00:00,48.01,,,,
2025-05-31 19:00:00,48.01,,,,
2025-05-31 20:00:00,48.01,,,,
2025-05-31 21:00:00,47.61,,,,
2025-05-31 22:00:00,47.21,,,,
2025-05-31 23:00:00,47.21,,,,
2025-06-01 00:00:00,47.21,,,,
2025-06-01 01:00:00,47.21,,,,
2025-06-01 02:00:00,47.21,,,,
2025-06-01 03:00:00,47.21,,,,
2025-06-01 04:00:00,47.21,,,,
2025-06-01 05:00:00,46.81,,,,
2025-06-01 06:00:00,47.01,,,,
2025-06-01 07:00:00,47.41,,,,
2025-06-01 08:00:00,47.21,,,,
2025-06-01 09:00:00,47.21,,,,
2025-06-01 10:00:00,48.01,,,,
2025-06-01 11:00:00,48.01,,,,
2025-06-01 12:00:00,48.01,,,,
2025-06-01 13:00:00,48.01,,,,
2025-06-01 14:00:00,48.01,,,,
2025-06-01 15:00:00,48.01,,,,
2025-06-01 16:00:00,48.01,,,,
2025-06-01 17:00:00,48.01,,,,
2025-06-01 18:00:00,48.01,,,,
2025-06-01 19:00:00,48.01,,,,
2025-06-01 20:00:00,48.01,,,,
2025-06-01 21:00:00,48.01,,,,
2025-06-01 22:00:00,48.01,,,,
2025-06-01 23:00:00,48.01,,,,
2025-06-02 00:00:00,48.01,,,,
2025-06-02 01:00:00,48.01,,,,
2025-06-02 02:00:00,47.61,,,,
2025-06-02 03:00:00,47.21,,,,
2025-06-02 04:00:00,47.21,,,,
2025-06-02 05:00:00,47.21,,,,
2025-06-02 06:00:00,47.21,,,,
2025-06-02 07:00:00,47.21,,,,
2025-06-02 08:00:00,47.21,,,,
2025-06-02 09:00:00,47.21,,,,
2025-06-02 10:00:00,47.21,,,,
2025-06-02 11:00:00,47.21,,,,
2025-06-02 12:00:00,47.21,,,,
2025-06-02 13:00:00,46.61,,,,
2025-06-02 14:00:00,46.61,,,,
2025-06-02 15:00:00,47.21,,,,
2025-06-02 16:00:00,47.21,,,,
2025-06-02 17:00:00,47.21,,,,
2025-06-02 18:00:00,46.61,,,,
2025-06-02 19:00:00,46.41,,,,
2025-06-02 20:00:00,45.8175,,,,
2025-06-02 21:00:00,45.62,,,,
2025-06-02 22:00:00,44.84,,,,
2025-06-02 23:00:00,44.645,,,,
2025-06-03 00:00:00,44.06,,,,
2025-06-03 01:00:00,44.06,,,,
2025-06-03 02:00:00,43.4825,,,,
2025-06-03 03:00:00,43.29,,,,
2025-06-03 04:00:00,43.0975,,,,
2025-06-03 05:00:00,43.29,,,,
2025-06-03 06:00:00,43.29,,,,
2025-06-03 07:00:00,43.29,,,,
2025-06-03 08:00:00,42.905,,,,
2025-06-03 09:00:00,43.0975,,,,
2025-06-03 10:00:00,43.0975,,,,
2025-06-03 11:00:00,43.29,,,,
2025-06-03 12:00:00,43.0975,,,,
2025-06-03 13:00:00,42.7125,,,,
2025-06-03 14:00:00,42.7125,,,,
2025-06-03 15:00:00,43.0975,,,,
2025-06-03 16:00:00,43.29,,,,
2025-06-03 17:00:00,43.0975,,,,
2025-06-03 18:00:00,43.0975,,,,
2025-06-03 19:00:00,43.29,,,,
2025-06-03 20:00:00,43.29,,,,
2025-06-03 21:00:00,43.29,,,,
2025-06-03 22:00:00,42.905,,,,
2025-06-03 23:00:00,43.29,,,,
2025-06-04 00:00:00,43.675,,,,
2025-06-04 01:00:00,43.675,,,,
2025-06-04 02:00:00,43.4825,,,,
2025-06-04 03:00:00,44.06,,,,
2025-06-04 04:00:00,44.06,,,,
2025-06-04 05:00:00,44.06,,,,
2025-06-04 06:00:00,,,,,
2025-06-04 07:00:00,44.84,,,,
2025-06-04 08:00:00,44.45,,,,
2025-06-04 09:00:00,44.45,,,,
2025-06-04 10:00:00,44.84,,,,
2025-06-04 11:00:00,45.425,,,,
2025-06-04 12:00:00,46.41,,,,
2025-06-04 13:00:00,47.61,,,,
2025-06-04 14:00:00,49.535,,,,
2025-06-04 15:00:00,50.7475,,,,
2025-06-04 16:00:00,51.96,,,,
2025-06-04 17:00:00,51.96,,,,
2025-06-04 18:00:00,51.7175,,,,
2025-06-04 19:00:00,50.99,,,,
2025-06-04 20:00:00,50.505,,,,
2025-06-04 21:00:00,49.7775,,,,
2025-06-04 22:00:00,48.27,,,,
2025-06-04 23:00:00,47.21,,,,
2025-06-05 00:00:00,46.015,,,,
2025-06-05 01:00:00,45.23,,,,
2025-06-05 02:00:00,44.645,,,,
2025-06-05 03:00:00,44.06,,,,
2025-06-05 04:00:00,44.06,,,,
2025-06-05 05:00:00,44.06,,,,
2025-06-05 06:00:00,44.84,,,,
2025-06-05 07:00:00,45.425,,,,
2025-06-05 08:00:00,46.41,,,,
2025-06-05 09:00:00,47.21,,,,
2025-06-05 10:00:00,47.21,,,,
2025-06-05 11:00:00,47.21,,,,
2025-06-05 12:00:00,47.21,,,,
2025-06-05 13:00:00,47.21,,,,
2025-06-05 14:00:00,47.61,,,,
2025-06-05 15:00:00,47.21,,,,
2025-06-05 16:00:00,47.21,,,,
2025-06-05 17:00:00,47.21,,,,
2025-06-05 18:00:00,47.21,,,,
2025-06-05 19:00:00,47.21,,,,
2025-06-05 20:00:00,46.81,,,,
2025-06-05 21:00:00,46.41,,,,
2025-06-05 22:00:00,46.41,,,,
2025-06-05 23:00:00,46.41,,,,
2025-06-06 00:00:00,45.62,,,,
2025-06-06 01:00:00,45.62,,,,
2025-06-06 02:00:00,45.62,,,,
2025-06-06 03:00:00,45.62,,,,
2025-06-06 04:00:00,45.62,,,,
2025-06-06 05:00:00,45.62,,,,
2025-06-06 06:00:00,45.62,,,,
2025-06-06 07:00:00,45.62,,,,
2025-06-06 08:00:00,45.62,,,,
2025-06-06 09:00:00,45.62,,,,
2025-06-06 10:00:00,45.62,,,,
2025-06-06 11:00:00,45.62,,,,
2025-06-06 12:00:00,45.62,,,,
2025-06-06 13:00:00,45.035,,,,
2025-06-06 14:00:00,44.84,,,,
2025-06-06 15:00:00,44.84,,,,
2025-06-06 16:00:00,44.84,,,,
2025-06-06 17:00:00,44.84,,,,
2025-06-06 18:00:00,44.84,,,,
2025-06-06 19:00:00,44.84,,,,
2025-06-06 20:00:00,44.84,,,,
2025-06-06 21:00:00,44.84,,,,
2025-06-06 22:00:00,44.84,,,,
2025-06-06 23:00:00,44.84,,,,
2025-06-07 00:00:00,44.84,,,,
2025-06-07 01:00:00,44.84,,,,
2025-06-07 02:00:00,44.84,,,,
2025-06-07 03:00:00,44.84,,,,
2025-06-07 04:00:00,44.84,,,,
2025-06-07 05:00:00,44.84,,,,
2025-06-07 06:00:00,45.035,,,,
2025-06-07 07:00:00,45.23,,,,
2025-06-07 08:00:00,45.23,,,,0.009
2025-06-07 09:00:00,45.23,,,,0.002
2025-06-07 10:00:00,45.62,,,,0.017
2025-06-07 11:00:00,45.62,,,,0.011
2025-06-07 12:00:00,45.035,,,,0.009
2025-06-07 13:00:00,45.035,,,,0.0
2025-06-07 14:00:00,44.84,,,,0.002
2025-06-07 15:00:00,44.84,,,,0.0
2025-06-07 16:00:00,45.23,,,,0.017
2025-06-07 17:00:00,45.62,,,,0.015
2025-06-07 18:00:00,45.62,,,,0.0
2025-06-07 19:00:00,45.62,,,,0.0
2025-06-07 20:00:00,45.62,,,,0.0
2025-06-07 21:00:00,45.62,,,,0.003
2025-06-07 22:00:00,45.62,,,,0.0
2025-06-07 23:00:00,45.62,,,,0.0
2025-06-08 00:00:00,45.62,,,,0.003
2025-06-08 01:00:00,45.62,,,,0.0
2025-06-08 02:00:00,45.62,,,,0.0
2025-06-08 03:00:00,45.425,,,,0.0
2025-06-08 04:00:00,45.62,,,,0.0
2025-06-08 05:00:00,45.23,,,,0.0
2025-06-08 06:00:00,45.035,,,,0.0
2025-06-08 07:00:00,45.425,,,,0.0
2025-06-08 08:00:00,45.035,,,,0.0
2025-06-08 09:00:00,45.035,,,,0.0
2025-06-08 10:00:00,44.84,,,,0.0
2025-06-08 11:00:00,44.84,,,,0.0
2025-06-08 12:00:00,44.84,,,,0.0
2025-06-08 13:00:00,44.84,,,,0.0
2025-06-08 14:00:00,44.84,,,,0.0
2025-06-08 15:00:00,45.035,,,,0.0
2025-06-08 16:00:00,45.23,,,,0.002
2025-06-08 17:00:00,45.8225,,,,0.035
2025-06-08 18:00:00,47.21,,,,0.006
2025-06-08 19:00:00,47.21,,,,0.186
2025-06-08 20:00:00,47.21,,,,2.15
2025-06-08 21:00:00,47.61,,,,5.64
2025-06-08 22:00:00,49.535,,,,0.76
2025-06-08 23:00:00,50.7475,,,,0.032
2025-06-09 00:00:00,51.475,,,,0.007
2025-06-09 01:00:00,52.95,40.068012,45.12921,52.99211,0.032
2025-06-09 02:00:00,54.19,39.056854,44.25448,52.753952,0.01
2025-06-09 03:00:00,54.94,40.04371,44.637497,52.212646,0.011
2025-06-09 04:00:00,55.95,40.941654,45.356873,51.528664,0.005
2025-06-09 05:00:00,55.1925,40.774612,45.966827,52.601032,0.08
2025-06-09 06:00:00,54.94,40.226044,45.143818,51.58967,0.303
2025-06-09 07:00:00,54.19,39.065983,45.47844,51.678463,2.329
2025-06-09 08:00:00,53.94,40.838783,45.454067,52.65778,1.451
2025-06-09 09:00:00,53.94,41.903496,46.047012,54.887978,0.25
2025-06-09 10:00:00,53.94,39.611217,45.016144,53.458694,0.17
2025-06-09 11:00:00,53.94,40.34365,45.440434,53.401764,0.405
2025-06-09 12:00:00,53.94,37.671577,45.94506,50.580128,0.58
2025-06-09 13:00:00,53.94,39.86882,44.602516,52.63533,0.252
2025-06-09 14:00:00,53.94,41.246174,44.54901,50.81556,0.158
2025-06-09 15:00:00,54.69,39.457733,44.830147,54.331264,0.032
2025-06-09 16:00:00,54.94,38.611183,45.61403,52.362232,0.01
2025-06-09 17:00:00,54.94,39.85823,45.731606,50.830673,0.002
2025-06-09 18:00:00,54.94,39.488445,44.074898,52.330982,0.003
2025-06-09 19:00:00,54.94,39.442455,43.845497,52.1965,0.032
2025-06-09 20:00:00,54.94,39.39593,45.79213,52.04695,0.0
2025-06-09 21:00:00,54.94,41.015648,44.679485,51.304893,0.096
2025-06-09 22:00:00,54.94,39.718727,44.990753,53.04444,0.145
2025-06-09 23:00:00,54.94,38.80357,44.126083,51.943745,0.008
2025-06-10 00:00:00,55.95,39.814163,45.112507,53.182823,0.079
2025-06-10 01:00:00,55.95,44.553703,44.087677,93.90238,0.055
2025-06-10 02:00:00,55.95,43.77221,43.222614,92.39569,0.0
2025-06-10 03:00:00,56.715,44.52372,43.55742,91.49136,0.036
2025-06-10 04:00:00,56.97,45.66677,44.279503,92.25026,0.003
2025-06-10 05:00:00,56.97,45.27597,44.936172,93.9151,0.0
2025-06-10 06:00:00,56.97,44.95268,44.16295,92.373245,0.008
2025-06-10 07:00:00,56.97,43.875057,44.419716,92.38545,0.007
2025-06-10 08:00:00,57.225,45.435806,44.383823,93.30211,0.019
2025-06-10 09:00:00,57.99,46.768566,44.94905,95.57327,0.0
2025-06-10 10:00:00,57.735,44.16149,43.95907,93.25841,0.002
2025-06-10 11:00:00,57.735,45.04235,44.355377,92.48052,0.0
2025-06-10 12:00:00,56.97,41.785686,44.894287,90.740486,0.006
2025-06-10 13:00:00,57.225,44.15892,43.494766,92.01809,0.011
2025-06-10 14:00:00,57.48,46.081295,43.5055,90.51382,0.0
2025-06-10 15:00:00,56.715,44.021038,43.75522,94.323715,0.001
2025-06-10 16:00:00,56.97,42.953796,44.556084,91.463234,0.001
2025-06-10 17:00:00,56.97,44.45054,44.696434,89.7713,0.004
2025-06-10 18:00:00,56.97,44.00187,43.04664,93.03659,0.0
2025-06-10 19:00:00,56.205,43.978485,42.76769,92.99625,0.0
2025-06-10 20:00:00,55.95,43.803055,44.758446,90.82474,0.0
2025-06-10 21:00:00,55.445,45.65411,43.62095,91.144226,0.0
2025-06-10 22:00:00,54.94,44.25644,43.9769,91.82323,0.0
2025-06-10 23:00:00,54.44,43.47633,43.133076,91.944534,0.0
2025-06-11 00:00:00,53.94,44.08457,44.059265,91.9796,0.007
2025-06-11 01:00:00,53.94,41.25944,36.138214,69.05275,0.0
2025-06-11 02:00:00,52.95,40.200516,35.25125,68.49921,0.007
2025-06-11 03:00:00,52.95,41.346252,35.507908,68.25817,0.007
2025-06-11 04:00:00,52.95,42.155098,36.233856,67.71199,0.0
2025-06-11 05:00:00,52.95,41.939117,36.870842,69.14166,0.0
2025-06-11 06:00:00,52.455,41.32923,36.285427,68.28935,0.0
2025-06-11 07:00:00,51.96,40.18107,36.406807,67.73365,0.0
2025-06-11 08:00:00,51.96,42.08482,36.2801,68.39337,0.007
2025-06-11 09:00:00,51.96,42.89219,36.893593,70.80197,0.0
2025-06-11 10:00:00,51.7175,40.687843,36.05066,69.07369,0.0
2025-06-11 11:00:00,51.2325,41.502525,36.24802,69.15752,0.0
2025-06-11 12:00:00,50.99,38.895443,36.84685,66.70102,0.0
2025-06-11 13:00:00,50.505,41.082066,35.46165,67.413795,0.0
2025-06-11 14:00:00,50.02,42.247158,35.507614,66.33711,0.0
2025-06-11 15:00:00,49.535,40.616272,35.683372,69.9206,0.0
2025-06-11 16:00:00,49.7775,39.681187,36.473297,67.25391,0.0
2025-06-11 17:00:00,50.02,41.09744,36.70161,66.2489,0.0
2025-06-11 18:00:00,49.2925,40.72772,35.11574,68.33969,0.0
2025-06-11 19:00:00,49.05,40.50884,34.710155,67.99734,0.0
2025-06-11 20:00:00,48.27,40.495975,36.772392,67.12706,0.0
2025-06-11 21:00:00,48.01,41.970497,35.593407,66.645546,0.0
2025-06-11 22:00:00,47.81,40.62561,36.13597,67.65871,0.0
2025-06-11 23:00:00,47.21,39.64669,35.367947,67.529144,0.0
2025-06-12 00:00:00,47.21,40.89743,35.995964,68.40522,0.0
2025-06-12 01:00:00,47.21,37.095592,35.291748,49.865128,0.0
2025-06-12 02:00:00,47.21,36.06027,34.397766,50.022003,0.003
2025-06-12 03:00:00,47.21,37.242714,34.66109,49.466606,0.0
2025-06-12 04:00:00,47.21,38.11764,35.385387,48.783726,0.0
2025-06-12 05:00:00,47.21,38.001774,36.00161,49.8301,0.0
2025-06-12 06:00:00,47.21,37.113506,35.4258,49.265625,0.0
2025-06-12 07:00:00,47.21,35.951843,35.559788,48.678795,0.0
2025-06-12 08:00:00,47.21,37.879833,35.428413,49.310936,0.0
2025-06-12 09:00:00,47.21,38.59885,36.047806,51.509407,0.005
2025-06-12 10:00:00,47.21,36.476906,35.206627,50.26668,0.005
2025-06-12 11:00:00,47.21,37.356216,35.38393,50.50361,0.001
2025-06-12 12:00:00,47.01,34.75341,35.993618,47.96546,0.001
2025-06-12 13:00:00,46.81,36.986717,34.6286,48.754097,0.018
2025-06-12 14:00:00,46.81,38.080612,34.65107,47.42391,0.006
2025-06-12 15:00:00,46.41,36.430534,34.83242,51.000305,0.004
2025-06-12 16:00:00,46.41,35.692974,35.614944,48.943863,0.015
2025-06-12 17:00:00,46.41,36.97015,35.84421,47.698315,0.305
2025-06-12 18:00:00,46.41,36.699814,34.271996,49.31176,0.027
2025-06-12 19:00:00,46.41,36.524456,33.86714,48.849407,0.026
2025-06-12 20:00:00,46.41,36.441746,35.913795,48.840935,0.002
2025-06-12 21:00:00,46.41,37.92677,34.73587,48.06167,0.0
2025-06-12 22:00:00,46.41,36.52886,35.290253,49.089645,0.002
2025-06-12 23:00:00,45.8175,35.730278,34.537403,48.77518,0.003
2025-06-13 00:00:00,45.62,36.904716,35.13524,50.011734,0.027
2025-06-13 01:00:00,45.62,35.281124,36.92972,50.368244,0.042
2025-06-13 02:00:00,45.62,34.280308,36.01982,50.368183,0.034
2025-06-13 03:00:00,45.62,35.31897,36.314087,49.985,0.017
2025-06-13 04:00:00,45.62,36.23841,37.039448,49.20106,0.0
2025-06-13 05:00:00,45.62,36.125828,37.645374,50.291805,0.015
2025-06-13 06:00:00,45.62,35.4377,37.02706,49.308224,0.009
2025-06-13 07:00:00,45.62,34.200924,37.21056,49.24425,0.0
2025-06-13 08:00:00,45.62,35.897095,37.09601,49.94766,0.003
2025-06-13 09:00:00,45.62,36.789867,37.724316,52.20052,0.008
2025-06-13 10:00:00,45.62,34.58517,36.833588,50.915176,0.002
2025-06-13 11:00:00,45.23,35.44496,37.054478,50.829895,0.001
2025-06-13 12:00:00,44.84,32.75067,37.651306,48.264816,0.0
2025-06-13 13:00:00,44.645,34.97872,36.299892,49.87927,0.0
2025-06-13 14:00:00,44.84,36.337322,36.287285,48.257744,0.0
2025-06-13 15:00:00,44.45,34.546368,36.492188,51.70565,0.0
2025-06-13 16:00:00,44.84,33.819027,37.272797,49.734043,0.0
2025-06-13 17:00:00,44.84,35.119133,37.47956,48.34047,0.007
2025-06-13 18:00:00,44.84,34.865013,35.888653,49.89629,0.002
2025-06-13 19:00:00,44.84,34.77169,35.52701,49.55201,0.0
2025-06-13 20:00:00,44.255,34.656387,37.54419,49.49572,0.0
2025-06-13 21:00:00,44.06,36.17338,36.373047,48.73428,0.0
2025-06-13 22:00:00,44.06,34.771534,36.891335,50.264248,0.0
2025-06-13 23:00:00,44.06,34.116478,36.127766,49.410748,0.0
2025-06-14 00:00:00,44.06,35.04432,36.78456,50.739346,0.017
2025-06-14 01:00:00,43.29,36.722317,38.72475,44.201973,0.0
2025-06-14 02:00:00,43.29,35.733826,37.80721,44.44487,0.0
2025-06-14 03:00:00,43.29,36.795265,38.13,43.88564,0.0
2025-06-14 04:00:00,43.29,37.701157,38.85468,43.168884,0.003
2025-06-14 05:00:00,43.675,37.54092,39.455784,44.154366,0.0
2025-06-14 06:00:00,44.06,36.831146,38.793056,43.21514,0.0
2025-06-14 07:00:00,44.06,35.63545,39.021255,43.180832,0.011
2025-06-14 08:00:00,44.06,37.4087,38.92577,43.864197,0.0
2025-06-14 09:00:00,44.06,38.26846,39.554237,45.952618,0.005
2025-06-14 10:00:00,43.8675,36.0741,38.62076,44.802147,0.0
2025-06-14 11:00:00,43.675,36.921467,38.88946,44.724094,0.0
2025-06-14 12:00:00,43.29,34.226387,39.469936,42.367737,0.011
2025-06-14 13:00:00,43.29,36.468563,38.124226,43.797546,0.002
2025-06-14 14:00:00,43.29,37.765488,38.088905,42.092236,0.0
2025-06-14 15:00:00,43.29,36.033764,38.313778,45.57187,0.0
2025-06-14 16:00:00,44.06,35.233658,39.09513,43.752594,0.0
2025-06-14 17:00:00,44.06,36.566444,39.279053,42.356457,0.0
2025-06-14 18:00:00,43.675,36.278618,37.67001,43.81469,0.0
2025-06-14 19:00:00,43.29,36.14798,37.34772,43.396416,0.0
2025-06-14 20:00:00,43.29,36.055496,39.33951,43.5381,0.0
2025-06-14 21:00:00,43.29,37.584213,38.178345,42.800102,0.0
2025-06-14 22:00:00,43.29,36.179684,38.654858,44.183605,0.0
2025-06-14 23:00:00,43.0975,35.43055,37.873783,43.412415,0.0
2025-06-15 00:00:00,43.29,36.45986,38.59952,44.766365,0.0
2025-06-15 01:00:00,42.7125,36.003887,39.898094,41.96465,0.0
2025-06-15 02:00:00,42.7125,35.005924,38.98163,42.319706,0.0
2025-06-15 03:00:00,43.29,36.132023,39.31853,41.657757,0.0
2025-06-15 04:00:00,43.0975,37.038776,40.041965,40.982853,0.0
2025-06-15 05:00:00,43.0975,36.919197,40.64476,41.91382,0.003
2025-06-15 06:00:00,42.905,36.045395,39.95461,41.06653,0.0
2025-06-15 07:00:00,43.0975,34.87564,40.20482,40.993145,0.0
2025-06-15 08:00:00,42.7125,36.748535,40.121773,41.66228,0.0
2025-06-15 09:00:00,42.52,37.499004,40.745193,43.64317,0.0
2025-06-15 10:00:00,42.7125,35.382282,39.7901,42.560898,0.002
2025-06-15 11:00:00,42.52,36.258934,40.08939,42.52828,0.0
2025-06-15 12:00:00,42.52,33.602165,40.658882,40.253605,0.0
2025-06-15 13:00:00,42.7125,35.85274,39.310898,41.498512,0.0
2025-06-15 14:00:00,42.905,37.022774,39.27047,39.83522,0.0
2025-06-15 15:00:00,42.52,35.334534,39.505302,43.31562,0.0
2025-06-15 16:00:00,43.29,34.602303,40.288643,41.54334,0.0
2025-06-15 17:00:00,43.0975,35.873985,40.459198,40.14511,0.0
2025-06-15 18:00:00,43.0975,35.61243,38.8396,41.57181,0.0
2025-06-15 19:00:00,42.905,35.46357,38.537777,41.137745,0.0
2025-06-15 20:00:00,42.905,35.358227,40.517666,41.36849,0.0
2025-06-15 21:00:00,42.52,36.880417,39.36387,40.626427,0.0
2025-06-15 22:00:00,42.52,35.459747,39.81246,41.8755,0.0
2025-06-15 23:00:00,42.52,34.716816,39.01759,41.215042,0.0
2025-06-16 00:00:00,42.14,35.82728,39.789845,42.555084,0.0
2025-06-16 01:00:00,42.33,34.9295,40.014175,39.765034,0.0
2025-06-16 02:00:00,42.33,33.86997,39.10139,40.19918,0.0
2025-06-16 03:00:00,42.14,35.076427,39.434944,39.46923,0.0
2025-06-16 04:00:00,42.33,35.939186,40.158447,38.780193,0.0
2025-06-16 05:00:00,42.52,35.876244,40.766678,39.725185,0.0
2025-06-16 06:00:00,42.52,34.927486,40.0761,38.982124,0.0
2025-06-16 07:00:00,42.52,33.729294,40.320953,38.850574,0.0
2025-06-16 08:00:00,42.52,35.703457,40.238194,39.422626,0.0
2025-06-16 09:00:00,42.52,36.33509,40.858887,41.266968,0.0
